"ensembl_gene_id","gene_symbol","lib95467","lib95468","lib95469","lib95470","lib95471","lib95472","lib95473","lib95474","lib95475","lib95476","lib95477","lib95478","lib95479","lib95480","lib95481","lib95482","lib95483","lib95484","lib95485","lib95486","lib95487","lib95488","lib95489","lib95490","lib95491","lib95492","lib95493","lib95494","lib95495","lib95496","lib95497","lib95498","lib95499","lib95500","lib95501","lib95502","lib95503","lib95504","lib95505","lib95506","lib95507","lib95509","lib95510","lib95511","lib95512","lib95513","lib95514","lib95515","lib95516","lib95517","lib95518","lib95519","lib95520","lib95521","lib95522","lib95523","lib95524","lib95525","lib95526","lib95527","lib95528","lib95529","lib95530","lib95531"
"ENSG00000112851","ERBB2IP",47.0847089011176,62.526921194319,181.597559992618,68.354414699009,52.9867231718381,73.7977354651296,70.4781518600943,76.2212194862695,58.779983505658,67.8271754329743,45.9138662709775,69.1410007465841,72.1204046269871,75.93253354855,85.6146108133964,70.6435997263618,84.7148601687458,64.141407853116,65.5620060013967,54.4712546667876,76.7646643464456,85.8182597829646,52.9326365635804,92.9450464210818,45.3648873149381,41.3375655645117,46.9276349378797,74.8684828393474,74.1121481670179,80.0605733726735,94.9705071383893,91.0636545069444,80.7388115477169,68.9451865007295,68.0663734703636,32.8578142821071,39.9347658318903,90.2895312851007,65.9678593566569,40.7593950893711,42.3364768613158,105.213637991278,59.463430121396,35.3793693164426,41.9867091538407,81.8932700776546,82.638123554989,81.2104163594501,76.2561142315151,56.062260406656,69.5658433293969,64.4426149353275,63.285070600222,61.4018845734413,59.2260566031263,87.6202104418898,60.8814202673688,90.1914622553489,49.7568334384973,40.8738913925738,46.6154258157155,59.5426503395466,49.7859477403179,73.7940431897063
"ENSG00000112852","PCDHB2",1.93498803703223,1.76962984512224,0,0,0,0,0.552769818510544,1.39089816580784,1.46949958764145,1.46653352287512,0,0.658485721396039,0,0.654590806453017,0,0,1.30833760878372,0,0,1.3073101120029,1.10056866446517,0.994033897099976,0.413536223152972,1.4522663503294,0.627164340759513,0.939490126466174,2.33180794722384,0,0,0.969256336230914,1.31903482136652,0,0.907177657839516,0.971058964799007,0.360139542171236,11.5543962310706,10.7931799545649,15.167213753426,14.6595243014793,25.4338625357676,9.63519818223049,18.0532626073595,28.5424464582701,16.3953174881076,16.5737009817792,25.9978635167157,17.7081693332119,42.7423243997106,6.37126802978716,10.4301879826337,10.5623531756676,21.9863039191117,10.3968330271793,35.009846467313,17.9980242680878,21.8562663017632,11.3443640249756,18.7439469234833,20.9037584268243,14.532939161804,18.3525298487069,15.669118510407,15.5955980873285,21.3138108395337
"ENSG00000112855","HARS2",59.9846291479992,39.325107669383,65.60330701304,48.993915738018,41.0490029315425,89.5472521802488,69.3726122230732,66.7631119587762,77.1487283511761,78.8261768545377,56.2389940926806,80.9937437317128,49.0418751463512,68.0774438711138,59.1903482166691,67.4548261276024,50.3709979381732,20.3525621072387,60.3170455212849,54.9070247041219,41.2713249174438,59.9733784583652,58.7221436877221,40.6634578092233,37.6298604455708,52.6114470821058,57.7122466937899,46.5848337667051,72.3751446943534,69.7864562086258,43.5281491050951,58.6769991383658,68.0383243379637,69.430715983129,41.7761868918634,116.627186957369,93.1811202744107,102.958615714433,138.349260595211,147.712047803881,127.009430583947,59.9834209212268,118.332225941578,88.8798790144778,108.281513080958,138.113649932552,108.019832932593,102.106663843753,113.090007528722,117.339614804629,124.19870458285,151.62968220077,103.51629405322,91.5642138375879,120.335627373843,70.6425750110559,122.140986002237,127.458839079686,108.34624086016,101.730574132628,100.938914167888,126.919859934297,110.968678698299,122.051728109405
"ENSG00000112874","NUDT12",29.6698165678276,9.0447747639581,67.5048521438528,25.2871823163964,13.8226234361317,45.2236122819849,27.9148758347825,28.930681848803,14.6949958764145,25.6643366503146,18.2337363659863,25.6809431344455,34.6177942209538,24.8744506452147,22.7248658331855,29.6801234961451,27.802174186654,20.9693064135187,16.6090415203538,27.8892823893953,28.8899274422107,48.0449716931655,33.0828978522378,37.2748363251214,22.3688614870893,23.4872531616544,34.3941672215516,44.9210897036085,31.2660625079607,35.2809306388053,52.7613928546607,34.6727722181253,31.751218024383,22.3343561903772,26.2901865785002,18.4148189932688,26.263404556108,18.7359699307027,42.146132366753,19.8905848036131,21.3142262819038,30.4770132188757,0,169.130643561531,26.5179215708467,32.8223026898536,48.9926018218863,85.4846487994211,47.9836123493346,34.3327021095025,28.4090878517956,30.3259364401541,28.0262455515269,26.6613446174153,55.6683076198996,34.1504160965049,28.1718373286893,43.2213364353261,39.7465829242434,28.6117239748016,30.0981489518793,34.9943646732423,30.5913654789905,35.3889689411126
"ENSG00000112877","CEP72",7.57870314504291,15.5334175294063,40.8832203124742,7.70468836202702,14.4509245014104,23.6242750726787,20.1760983756348,5.56359266323135,9.91912221657979,2.93306704575024,11.2038621044012,7.24334293535643,13.2701544513656,9.16427129034224,11.0981902906255,7.11341802800171,9.48544766368196,0.308372153139981,14.8607213603166,9.15117078402032,4.67741682397697,8.61496044153313,21.0903473808016,24.4464835638783,17.5606015412664,8.76857451368429,10.4931357625073,14.0229856746714,6.94801389065793,4.4585791466622,6.59517410683259,12.9546621474314,4.53588828919758,15.0514139543846,5.40209313256854,7.58257252664011,10.0736346242606,7.13751235455341,4.58110134421228,16.3037580357484,6.71544115731216,1.55296882643953,0,3.45164578697001,10.4966772884602,5.84951929126104,6.49299542217771,18.0467591909889,0,6.95345865508912,0,4.16981626052119,4.06832596715713,3.5009846467313,3.13919027931765,0,3.21423647374308,4.18982342995508,6.18280178821564,4.99569783687013,9.91036611830172,8.8791671558973,5.39847626099833,1.20644212299247
"ENSG00000112893","MAN2A1",23.0586074413008,39.325107669383,79.3895092114325,22.9165089742342,13.4037560592792,36.8988677325648,26.5329512885061,26.4270651503489,31.9616160312015,27.1308701731897,30.3163327530856,39.5091432837623,45.0031324872399,37.311675967822,38.0509381392873,18.642061038901,11.1208696746616,0.616744306279962,20.9798419204469,22.6600419413837,13.206823973582,30.8150508100993,16.9549851492719,40.4214134175017,27.8042857736717,15.971332149925,29.7305513271039,24.7184832231496,28.3710567201865,24.2314084057728,22.4235919632308,43.0552006664633,35.8335174846609,39.3278880743598,24.8496284098153,22.3866426976994,27.7024952167167,11.955333193877,8.24598241958211,13.6951567500287,26.277813224265,18.8297470205793,0,0,15.4687875829939,19.1734243435779,8.2638123554989,7.12372073328509,7.76498291130311,16.5144643058367,9.10547687557552,9.85592934305008,17.6294125243476,11.849486496629,16.1145101004973,28.8814947559013,7.37383661623412,18.0823958555956,16.4874714352417,9.99139567374026,11.0115179092241,11.4906869076318,8.99746043499721,7.84187379945108
"ENSG00000112902","SEMA5A",24.1873504629029,24.3815667550175,0,15.8044889477477,13.8226234361317,3.3748964389541,12.7137058257425,41.7269449742351,33.431115618843,31.1638373610963,29.8769656117366,30.9488289056138,19.0397868215246,46.4759472581642,12.6836460464291,15.207997163314,20.9334017405395,38.8548912956376,27.9731225605959,23.5315820160523,15.6831034686287,17.8926101477996,33.0828978522378,32.1919040989685,20.2783136845576,21.2951095332333,17.1970836107758,17.5881515241642,15.6330312539803,35.2809306388053,15.8284178563982,40.0070448670676,32.6583956822226,33.0160048031662,20.1678143615892,0,0,0,0,0,0,0,0,0,1.10491339878528,0,0,0.47491471555234,1.59281700744679,0,0,0,0,0,0,1.95145234837171,0,0,0,0,0,0,0,0
"ENSG00000112941","PAPD7",9.51369118207514,6.09539168875437,1.42615884810957,11.4582544871171,9.84338335603316,3.14990334302383,9.39708691467924,9.45810752749329,14.6949958764145,7.69930099509438,12.9613306697975,24.3639716916534,13.8471176883815,5.89131725807716,2.64242625967273,7.11341802800171,7.85002565270231,17.8855848821189,6.55620060013967,5.22924044801161,6.05312765455843,7.95227117679981,4.54889845468269,6.77724296820388,14.2157250572156,11.5870448930828,0.29147599340298,9.98246437857966,7.52701504821276,2.90776900869274,10.5522785709321,8.00140897341352,5.89665477595685,8.25400120079156,18.0069771085618,27.4416910487928,21.9461325742821,25.6950444763923,35.2744803504346,28.3685389822023,22.1901533893793,17.8591415040546,8.91951451820941,64.7183585056877,22.0982679757056,18.52347775566,10.0346292888201,21.8460769154076,14.534455192952,12.603143812349,38.2430028774172,21.9863039191117,22.6018109286507,21.0059078803878,14.0217165809522,41.7610802551546,23.8231644524487,26.9030767607642,18.2539862318747,31.3366500676399,25.3264911912155,19.8475501131822,19.7944129569939,21.9170319010299
"ENSG00000112964","GHR",7.90120115121495,10.2245279940396,31.8508809411136,0.59266833554054,6.49244434121336,8.77473074128066,0.552769818510544,2.50361669845411,0.367374896910363,4.39960056862536,0.439367141349067,0,0,6.21861266130366,9.51273453482182,2.45290276827645,6.21460364172266,8.94279244105945,4.37080040009311,3.48616029867441,2.75142166116292,3.97613558839991,3.72182600837675,0,1.88149302227854,6.2632675097745,4.66361589444767,4.5158767426908,6.3690127331031,3.48932281043129,5.27613928546607,3.04815579939563,1.81435531567903,1.94211792959801,4.32167450605483,0,0,0,0,0.326075160714969,0,0.388242206609882,0,0,0,0,0,2.3745735777617,0.796408503723395,0,0,0,0.452036218573015,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112972","HMGCS1",51.9221789936982,70.7851938048895,23.2939278524562,40.3014468167567,60.3169022667564,39.5987848837281,50.3020534844595,54.8013877328288,82.2919769079212,71.8601426208809,39.3233591507415,84.286172338693,113.084794455116,61.8588312098101,33.2945708718764,125.833912012582,50.3709979381732,47.4893115835571,134.183572282859,66.2370456748138,52.8272958943281,89.4630507389979,87.6696793084301,19.605595729447,47.8735446779762,64.824818726166,43.4299230170439,84.6132694946276,71.2171423792438,124.646364839296,65.9517410683259,36.5778695927475,94.3464764153096,40.7844765215583,72.7481875185896,332.188891643281,416.256973581055,189.500953013393,341.292050143815,154.23355101818,344.239353237871,381.642089097514,117.737591640364,150.146591733195,464.063627489818,195.308949669327,244.963009109432,317.717944704515,395.018617846804,225.987406290396,241.841465815286,204.70007097104,468.309522441643,168.855182576963,117.824275150389,289.790673733199,186.425715477098,184.572747940653,203.443620745572,259.32213316844,230.874825496733,207.876972238066,183.548192873943,204.491939847224
"ENSG00000112977","DAP",206.398723950105,177.552861127264,86.0449171692772,172.466485642297,188.071452206761,112.496547965137,190.429202476882,198.342078444198,212.7100653111,200.915092633892,195.957745041684,198.204202140208,160.972743127435,249.071801855373,53.3770104453891,141.041909175896,123.964988432257,149.560494272891,122.819491242616,141.625262133648,147.476201038333,106.030282357331,150.527185227682,163.622008803779,191.076069151398,150.005256859099,108.429069545908,142.606633979709,143.013285916042,137.63439974479,174.11259642038,166.886530016911,130.63358272889,171.391907287025,184.751585133844,140.097054301732,194.637011847321,196.995340985674,127.812727503523,186.514991928962,158.834782155557,218.580362321364,187.309804882398,78.5249416535677,165.737009817792,176.460498619708,168.227608665513,181.892336056546,151.317615707445,148.195587586587,152.243573359623,142.910975474226,185.786885833509,151.350259343307,165.749246747972,210.171417919633,145.964150454686,180.162407488069,161.047265626379,149.870935106104,135.808720880431,133.709811288806,148.158181829621,151.609560122721
"ENSG00000112981","NME5",200.755008842094,246.961676163726,535.760340606494,285.271025506847,225.350648746632,512.534272529163,257.314350516658,26.4270651503489,40.7786135570502,37.0299714525968,49.8681705431191,51.361886268891,62.8889928347327,31.7476541129713,233.590481355069,278.404464199377,217.184043058097,282.777264429363,202.368058524311,236.623130272525,269.914464960083,304.837061777326,247.294661445477,306.912288702947,220.343738386842,178.503124028573,312.462264927994,338.45307797851,95.5351909965465,56.6045700358854,112.117959816154,83.0622455335309,65.7703801933649,67.488598053531,50.7796754461443,0,0,0,0,0,0,0,0,0,2.20982679757056,0,0,0.47491471555234,0,0,0,0,0,0,0,0.390290469674342,0,0,0,0,0,0,0,0.201073687165412
"ENSG00000112983","BRD8",65.3058462498378,110.89680362766,49.9155596838348,126.831023805676,79.1659342251178,34.4239436773318,108.342884428067,106.820979134042,77.8834781449969,92.0249785604138,79.3057690135067,56.6297720400593,92.8910811595593,87.0605772582513,77.6873320343782,85.8515968896758,82.0981849511783,109.163742211553,93.9722086020019,101.970188736226,51.726727229863,102.716836033664,95.9404037714896,85.4416702777133,98.4648014992436,92.0700323936851,124.460249183072,57.7556867617823,115.800231510966,79.4790195709349,75.1849848178915,80.7761286839842,100.243131191266,104.874368198293,103.360048603145,119.876860897358,45.3313558091728,145.962127650617,152.092564627848,144.451296196731,99.563714549715,124.431627218467,83.8434364711684,86.2911446742503,109.386426479743,110.815893240001,152.88052857673,55.0901070040714,111.895394773137,170.794328215626,132.575743308379,166.413576215346,141.939372631927,178.550216983296,130.799594971569,90.5473889644474,141.615477578445,206.844967226204,147.209566386087,153.504169896555,128.467708940948,179.672558919334,126.564276785627,130.697896657518
"ENSG00000112984","KIF20A",77.3995214812893,47.5833802799535,37.5555163335519,44.8452373892342,45.4471103884935,21.5993372093062,26.8093361977614,28.3743225824799,32.6963658250223,28.2307703153461,14.0597485231702,46.0940004977227,16.1549706364451,27.1655184678002,21.1394100773818,43.9069595521485,33.3626090239848,34.8460533048178,46.7675642809963,37.4762232107499,27.2390744455129,70.5764066940983,63.2710421424048,37.2748363251214,47.2463803372167,75.4723734927827,65.5820985156704,50.8630327860963,104.799209517424,107.587453321631,67.2707758896924,37.3399085425964,89.810588126112,52.4371840991464,45.3775823135757,33.2188891643281,2.15863599091299,62.6316709112062,17.4081851080067,6.1954280535844,32.7012786790853,40.9595527973426,0,0,39.7768823562701,11.6990385825221,86.1797574216314,6.17389130218041,14.534455192952,96.9138300053046,13.8403248508748,8.33963252104238,40.6832596715713,23.429666481971,4.3948663910447,129.381290697044,10.5880730899772,5.07189152047194,83.0261954417528,19.9827913474805,7.34101193948276,84.0909360058509,14.3959366959955,6.83650536362402
"ENSG00000112992","NNT",60.7908741634293,27.724200906915,25.195472983269,33.5845390139639,36.2320280977391,31.0490472383777,56.3825214880755,91.2429196769941,97.7217225781565,115.489514926416,65.465704061011,84.286172338693,72.697367864003,89.3516450808369,25.8957773447927,83.1534038445717,84.3877757665499,44.0972178990173,59.8799654812756,67.980125824151,61.6318452100495,81.1794349298314,62.0304334729458,76.0019390005721,64.1798175377235,68.5827792320307,94.4382218625654,73.4424164995503,103.641207202314,119.800083158141,102.884716066588,108.209530878545,132.901526873489,136.91931403666,96.15725775972,335.43856558327,277.744497497471,240.712604157314,243.714591512094,177.710962589658,280.29667439216,253.716282019558,190.877610689681,88.0169675677353,382.8524926791,240.80521082358,247.32409835386,143.899158812359,189.346121760237,200.346527499755,209.79018721326,230.856191150673,208.840732980733,230.526373661692,215.7670118651,169.971499543176,231.235953375752,244.773895118429,229.646923562295,227.077174403188,182.057096099172,250.183592216165,165.553272003949,174.330886772412
"ENSG00000112996","MRPS30",43.8597288393973,40.5048608994645,45.1616968568029,38.9185540338288,35.3942933440341,61.1981220930343,31.7842645643563,32.825196713065,38.5743641755881,35.5634379297217,36.4674727319726,46.7524862191188,36.9256471690174,27.8201092742532,35.9369971315491,50.0392164728396,23.8771613603029,52.1148938806568,34.0922431207263,35.2973730240784,48.9753055687,44.0688361047656,43.4213034310621,38.7271026754508,42.4381203913937,36.6401149321808,37.8918791423873,40.8805684075167,31.8450636655155,44.1980889321297,48.8042883905611,38.4829669673698,27.6689185641052,41.2700060039578,35.6538146749524,61.7438048597838,55.4049904334334,50.6763377173292,38.9393614258044,44.9983721786657,60.4389704158094,60.9540264377515,52.9224528080425,51.7746868045502,49.7211029453376,60.4450326763641,61.9785926662417,79.3107574972407,87.007629031781,58.6698074023144,61.5530236788905,53.8285371812735,52.4362013544697,61.6711910847283,51.6919999327639,100.890086410817,56.154601923629,40.3546151411463,46.5182229780034,42.6905087877993,47.7165776066379,41.784316027752,53.3849319143168,53.4856007859997
"ENSG00000113013","HSPA9",413.119945906382,435.525567438417,418.339928778806,387.605091443513,417.401341033491,569.007539607661,401.863658057165,524.368608509555,524.243977891087,449.859158141943,437.609672783671,534.690405773584,501.381052966814,443.157975968693,288.024462304327,562.45060476579,420.30345682177,253.173537727924,505.701606290773,421.389626102269,353.282541293319,567.26201061172,515.266134048603,467.387720414346,434.833942926596,410.244021890229,465.195685471155,497.221797142587,604.47720848724,611.213045627214,573.780147294435,429.027928764935,601.005198318679,428.722532958762,482.947126051627,726.843737910788,1234.38001413708,755.862558347206,770.083135962085,614.977753108431,651.981743664263,964.005399012337,393.647907403642,526.375982512927,724.270732903752,1048.36384631156,775.027544483575,578.921038258302,739.863499959034,1063.87917422864,783.435230374517,589.839463760997,1135.96701727399,953.075743444775,672.41455782984,1018.65812585003,811.311100519502,580.621320582723,722.504551822913,729.826038531845,489.6454963635,813.227250690123,717.397512017111,553.153713392049
